,probs0,probs1,preds
266,0.9959676265716553,0.004032349679619074,0.0
267,0.9973836541175842,0.0026163081638514996,0.0
268,0.9973688125610352,0.002631158335134387,0.0
269,0.9970935583114624,0.0029064712580293417,0.0
270,0.9963758587837219,0.003624115837737918,0.0
271,0.9973862767219543,0.0026137102395296097,0.0
272,0.9973561763763428,0.0026438964996486902,0.0
273,0.997378945350647,0.002621066989377141,0.0
274,0.11722518503665924,0.8827747702598572,1.0
275,0.9973713159561157,0.0026286719366908073,0.0
276,0.9974028468132019,0.002597152953967452,0.0
277,0.9973762035369873,0.002623855834826827,0.0
278,0.6685842871665955,0.33141571283340454,0.0
279,0.9973776340484619,0.0026224388275295496,0.0
280,0.9973946809768677,0.0026053504552692175,0.0
281,0.9327576160430908,0.06724235415458679,0.0
282,0.9971388578414917,0.0028611256275326014,0.0
283,0.9974020719528198,0.002597916405647993,0.0
284,0.9974019527435303,0.002598059829324484,0.0
285,0.3850618600845337,0.6149380803108215,1.0
286,0.9973714351654053,0.0026285143103450537,0.0
287,0.9974072575569153,0.002592692617326975,0.0
288,0.9974024891853333,0.0025974393356591463,0.0
289,0.997381865978241,0.002618127968162298,0.0
290,0.9974002838134766,0.0025996998883783817,0.0
291,0.9974023103713989,0.0025977089535444975,0.0
292,0.9973850846290588,0.0026148564647883177,0.0
293,0.9973776340484619,0.002622361294925213,0.0
294,0.9974051117897034,0.0025948688853532076,0.0
295,0.9973681569099426,0.0026319283060729504,0.0
296,0.9974045157432556,0.0025954563170671463,0.0
297,0.9973809123039246,0.00261908071115613,0.0
298,8.075301593635231e-06,0.9999918937683105,1.0
299,0.0006499190349131823,0.9993501305580139,1.0
300,0.9974083304405212,0.0025916907470673323,0.0
301,0.9973777532577515,0.00262225023470819,0.0
302,0.9973776340484619,0.0026223561726510525,0.0
303,0.9973777532577515,0.0026222551241517067,0.0
304,0.9970654845237732,0.002934516640380025,0.0
305,0.997406542301178,0.002593445125967264,0.0
306,0.997406542301178,0.0025934968143701553,0.0
307,0.10782933980226517,0.8921706676483154,1.0
308,0.04900947958230972,0.9509904980659485,1.0
309,0.9974039196968079,0.0025960253551602364,0.0
310,0.9974011182785034,0.00259892619214952,0.0
311,0.008596857078373432,0.9914031624794006,1.0
312,0.9973649382591248,0.0026350831612944603,0.0
313,0.9973788261413574,0.002621179213747382,0.0
314,0.9974017143249512,0.002598341554403305,0.0
315,0.9973700046539307,0.0026299222372472286,0.0
316,0.9973777532577515,0.0026222788728773594,0.0
317,0.99737548828125,0.0026245745830237865,0.0
318,0.997386634349823,0.0026133572682738304,0.0
319,0.9973766803741455,0.0026233852840960026,0.0
320,0.997373104095459,0.002626854693517089,0.0
321,0.9973703622817993,0.0026295820716768503,0.0
322,0.9973949193954468,0.002605102490633726,0.0
323,0.9973905682563782,0.002609417773783207,0.0
324,0.997400164604187,0.002599886618554592,0.0
325,0.9973770380020142,0.002622977364808321,0.0
326,0.0870855301618576,0.912914514541626,1.0
327,0.9973080158233643,0.0026919497177004814,0.0
328,0.9974046349525452,0.002595386002212763,0.0
329,0.9966803789138794,0.0033197037409991026,0.0
330,0.9973767995834351,0.002623251872137189,0.0
331,0.9973722696304321,0.0026277797296643257,0.0
332,0.9973651766777039,0.002634832402691245,0.0
333,0.9973670840263367,0.0026329862885177135,0.0
334,0.9974021911621094,0.0025977829936891794,0.0
335,0.5897664427757263,0.4102334976196289,0.0
336,0.04348210617899895,0.9565178751945496,1.0
337,0.9973777532577515,0.0026222076267004013,0.0
338,0.9972324967384338,0.0027675034943968058,0.0
339,0.9973794221878052,0.002620662096887827,0.0
340,0.9973700046539307,0.0026299848686903715,0.0
341,0.9974039196968079,0.0025960267521440983,0.0
342,0.9973958730697632,0.002604136476293206,0.0
343,0.05461350455880165,0.9453864693641663,1.0
344,0.997384250164032,0.0026156886015087366,0.0
345,0.9973239898681641,0.0026760357432067394,0.0
346,0.9973679184913635,0.0026321245823055506,0.0
347,0.9973675608634949,0.002632462652400136,0.0
348,0.9973847270011902,0.0026152869686484337,0.0
349,0.9974052309989929,0.0025947652757167816,0.0
350,0.9973758459091187,0.00262417271733284,0.0
351,0.9974013566970825,0.002598628168925643,0.0
352,0.9973878264427185,0.0026121754199266434,0.0
353,0.9973951578140259,0.0026047914288938046,0.0
354,0.9971113204956055,0.002888608258217573,0.0
355,0.9973776340484619,0.0026224099565297365,0.0
356,0.9965537786483765,0.0034461822360754013,0.0
357,0.9973100423812866,0.0026900239754468203,0.0
358,0.9974034428596497,0.0025965848471969366,0.0
359,0.997406542301178,0.0025934637524187565,0.0
360,0.9973811507225037,0.002618827624246478,0.0
361,0.9973716735839844,0.0026282616890966892,0.0
362,0.9973587393760681,0.0026412634178996086,0.0
363,0.0920020267367363,0.9079979658126831,1.0
364,0.3007834255695343,0.6992165446281433,1.0
365,0.9973779916763306,0.002621994586661458,0.0
366,0.9973751306533813,0.0026248502545058727,0.0
367,0.9974074959754944,0.002592518925666809,0.0
368,0.9974038004875183,0.002596229314804077,0.0
369,0.997381865978241,0.0026180867571383715,0.0
370,0.9974072575569153,0.0025927508249878883,0.0
371,0.997401237487793,0.0025988398119807243,0.0
372,0.9973739385604858,0.0026260679587721825,0.0
373,0.9973689317703247,0.0026310982648283243,0.0
374,0.9973959922790527,0.0026039753574877977,0.0
375,0.05378049612045288,0.9462195038795471,1.0
376,0.9973783493041992,0.002621654188260436,0.0
377,0.997363269329071,0.002636731369420886,0.0
378,0.9973698854446411,0.0026300849858671427,0.0
379,0.055108435451984406,0.9448915123939514,1.0
380,0.9973824620246887,0.002617554273456335,0.0
381,0.9974011182785034,0.0025989559944719076,0.0
382,0.9973574280738831,0.0026425914838910103,0.0
383,0.9973948001861572,0.0026051432359963655,0.0
384,0.9920541048049927,0.007945853285491467,0.0
385,0.9974000453948975,0.0026000007055699825,0.0
386,0.9969263672828674,0.003073610132560134,0.0
387,0.997377872467041,0.0026221992447972298,0.0
388,0.9973662495613098,0.0026337322778999805,0.0
389,0.04524872452020645,0.9547512531280518,1.0
390,0.9971038699150085,0.002896155696362257,0.0
391,0.05410028621554375,0.9458997845649719,1.0
392,0.9973827004432678,0.002617237623780966,0.0
393,0.20499928295612335,0.7950007915496826,1.0
394,0.9966160655021667,0.003383955219760537,0.0
395,0.05190986394882202,0.9480901956558228,1.0
396,0.9974008798599243,0.002599177183583379,0.0
397,0.997379720211029,0.0026202441658824682,0.0
398,0.9973783493041992,0.0026216330006718636,0.0
399,0.9973692893981934,0.002630662638694048,0.0
400,0.9973661303520203,0.0026338978204876184,0.0
401,0.9973752498626709,0.002624726854264736,0.0
402,0.997363269329071,0.0026366799138486385,0.0
403,0.9973777532577515,0.002622239990159869,0.0
404,0.9974039196968079,0.002596066100522876,0.0
405,0.997369647026062,0.002630299888551235,0.0
406,0.9973840117454529,0.002615954726934433,0.0
407,0.9973771572113037,0.0026228250935673714,0.0
408,0.9973776340484619,0.0026223373133689165,0.0
409,0.9969512224197388,0.0030488090123981237,0.0
410,0.9973777532577515,0.0026222539599984884,0.0
411,0.0721806064248085,0.9278193712234497,1.0
412,0.05532762408256531,0.9446724057197571,1.0
413,0.06133250519633293,0.9386675357818604,1.0
414,0.997407853603363,0.002592197386547923,0.0
415,0.9973785877227783,0.0026214022655040026,0.0
416,0.9973777532577515,0.002622296568006277,0.0
417,0.9444568157196045,0.05554318428039551,0.0
418,0.9973777532577515,0.0026222665328532457,0.0
419,0.9973703622817993,0.002629653550684452,0.0
420,0.9973957538604736,0.002604222856462002,0.0
421,0.9971019625663757,0.002898045349866152,0.0
422,0.997399091720581,0.0026009564753621817,0.0
423,0.9973800778388977,0.0026199528947472572,0.0
424,0.05535661429166794,0.9446433782577515,1.0
425,0.036435775458812714,0.9635642170906067,1.0
426,0.04280003905296326,0.9571999907493591,1.0
427,0.997094988822937,0.0029050204902887344,0.0
428,0.9974040389060974,0.002595982514321804,0.0
429,0.9974043965339661,0.0025956269819289446,0.0
430,0.9974039196968079,0.002596066100522876,0.0
431,0.9974049925804138,0.002594977617263794,0.0
432,0.00016889140533749014,0.9998310804367065,1.0
433,0.9968221187591553,0.0031778716947883368,0.0
434,0.1713487207889557,0.8286513090133667,1.0
435,0.9973767995834351,0.002623174339532852,0.0
436,0.0704062432050705,0.9295938014984131,1.0
437,0.09507054090499878,0.9049293994903564,1.0
438,0.9974046349525452,0.00259535014629364,0.0
439,0.9974014759063721,0.002598551567643881,0.0
440,0.04740528017282486,0.9525946974754333,1.0
441,0.14253297448158264,0.857466995716095,1.0
442,0.9973853230476379,0.002614677418023348,0.0
443,0.03988117724657059,0.96011883020401,1.0
444,0.9973857998847961,0.0026141488924622536,0.0
445,0.9974039196968079,0.0025960130151361227,0.0
446,0.9973828196525574,0.0026171631179749966,0.0
447,0.9951772689819336,0.004822775721549988,0.0
448,0.9974058270454407,0.002594125922769308,0.0
449,0.9973992109298706,0.0026008528657257557,0.0
450,0.9973856806755066,0.0026143393479287624,0.0
451,0.9973697662353516,0.0026302626356482506,0.0
452,0.9974055886268616,0.002594402525573969,0.0
453,0.9974040389060974,0.002595975063741207,0.0
454,0.9969332218170166,0.003066806122660637,0.0
455,0.996462881565094,0.0035371598787605762,0.0
456,0.9967603087425232,0.0032396658789366484,0.0
457,0.9972259402275085,0.0027740730438381433,0.0
458,0.9973042011260986,0.002695735078305006,0.0
459,0.9973668456077576,0.0026331236585974693,0.0
460,0.9973537921905518,0.0026462082751095295,0.0
461,0.15718264877796173,0.8428173065185547,1.0
462,0.9973756074905396,0.00262437853962183,0.0
463,0.9974027276039124,0.0025973001029342413,0.0
464,0.9973717927932739,0.0026282519102096558,0.0
465,0.9973961114883423,0.0026038936339318752,0.0
466,0.9971417784690857,0.0028581887017935514,0.0
467,0.9973238706588745,0.0026761554181575775,0.0
468,0.9973606467247009,0.00263939518481493,0.0
469,0.997369647026062,0.00263033015653491,0.0
470,0.9973951578140259,0.002604836132377386,0.0
471,0.9974047541618347,0.0025952442083507776,0.0
472,0.9971113204956055,0.0028886275831609964,0.0
473,0.9970805048942566,0.0029194464441388845,0.0
474,0.9973562955856323,0.0026437065098434687,0.0
475,0.9974039196968079,0.002596061211079359,0.0
476,0.07384069263935089,0.9261592626571655,1.0
477,0.9973733425140381,0.0026266537606716156,0.0
478,0.9974002838134766,0.002599733415991068,0.0
479,0.9973821043968201,0.002617917489260435,0.0
480,0.9973650574684143,0.002634977689012885,0.0
481,0.9973959922790527,0.0026040172670036554,0.0
482,0.9973570108413696,0.00264298846013844,0.0
483,0.997370719909668,0.002629251917824149,0.0
484,0.997369647026062,0.0026303576305508614,0.0
485,0.0008495378424413502,0.9991505146026611,1.0
486,0.9973739385604858,0.002626026514917612,0.0
487,0.9973776340484619,0.002622411120682955,0.0
488,0.9974013566970825,0.002598628168925643,0.0
489,0.9973759651184082,0.0026240001898258924,0.0
490,0.054443780332803726,0.9455562233924866,1.0
491,0.9974063038825989,0.002593717770650983,0.0
492,0.05565406754612923,0.9443459510803223,1.0
493,0.9973918199539185,0.0026081271935254335,0.0
494,0.9973028898239136,0.0026970456819981337,0.0
495,0.9974032044410706,0.002596804639324546,0.0
496,0.9973700046539307,0.0026299534365534782,0.0
497,0.9973860383033752,0.002613925142213702,0.0
498,0.9973827004432678,0.002617317484691739,0.0
499,0.9973766803741455,0.00262329145334661,0.0
500,0.9973784685134888,0.002621585736051202,0.0
501,0.9973738193511963,0.002626157831400633,0.0
502,0.997386634349823,0.002613410586491227,0.0
503,0.9973662495613098,0.0026337674353271723,0.0
504,0.9974049925804138,0.0025949340779334307,0.0
505,0.9974067807197571,0.0025932590942829847,0.0
506,0.997403085231781,0.002596906153485179,0.0
507,0.9973750114440918,0.002624968998134136,0.0
508,0.9974060654640198,0.002593948505818844,0.0
509,0.9973706007003784,0.002629414666444063,0.0
510,0.9974076151847839,0.0025924043729901314,0.0
511,0.9973673224449158,0.0026326440274715424,0.0
512,0.9973861575126648,0.0026138494722545147,0.0
513,0.9974036812782288,0.00259632570669055,0.0
514,0.9973852038383484,0.002614793134853244,0.0
515,0.05498608201742172,0.9450139403343201,1.0
516,0.032004501670598984,0.9679954648017883,1.0
517,0.9973776340484619,0.0026223512832075357,0.0
518,0.9972917437553406,0.0027082879096269608,0.0
519,0.9974051117897034,0.002594819525256753,0.0
520,0.9974027276039124,0.002597271464765072,0.0
521,0.9973660111427307,0.0026340282056480646,0.0
522,0.9973809123039246,0.002619098173454404,0.0
523,0.9974076151847839,0.0025923510547727346,0.0
524,0.9973439574241638,0.0026560958940535784,0.0
525,0.05422335863113403,0.9457765817642212,1.0
526,0.9974040389060974,0.0025959773920476437,0.0
527,0.9973995685577393,0.0026004703249782324,0.0
528,0.0778740867972374,0.9221259355545044,1.0
529,0.2959776520729065,0.7040223479270935,1.0
530,0.997381865978241,0.0026180718559771776,0.0
531,0.9973776340484619,0.0026223561726510525,0.0
532,0.9971989393234253,0.0028011109679937363,0.0
533,0.9973716735839844,0.0026283294428139925,0.0
534,0.9907878041267395,0.009212163276970387,0.0
535,0.997352123260498,0.0026478662621229887,0.0
536,0.9974039196968079,0.002596058649942279,0.0
537,0.9974042773246765,0.0025956956669688225,0.0
538,0.9974072575569153,0.0025927594397217035,0.0
539,0.9973694086074829,0.002630512462928891,0.0
540,0.9973746538162231,0.0026253187097609043,0.0
541,0.9973813891410828,0.002618542406708002,0.0
542,0.9974060654640198,0.002593896584585309,0.0
543,0.9974068999290466,0.0025930404663085938,0.0
544,0.9974027276039124,0.0025972763542085886,0.0
545,0.9973400235176086,0.0026599853299558163,0.0
546,0.9973657727241516,0.002634193282574415,0.0
547,0.9973830580711365,0.0026169291231781244,0.0
548,0.9973885416984558,0.0026114287320524454,0.0
549,0.9973942041397095,0.002605738118290901,0.0
550,0.07071470469236374,0.9292852878570557,1.0
551,0.997378945350647,0.0026210832875221968,0.0
552,0.9973781108856201,0.0026219121646136045,0.0
553,0.9974005222320557,0.0025994761381298304,0.0
554,0.9973663687705994,0.002633629599586129,0.0
555,0.9430983662605286,0.056901659816503525,0.0
556,0.9974039196968079,0.0025960379280149937,0.0
557,0.9973834156990051,0.002616574289277196,0.0
558,0.997365415096283,0.0026345478836447,0.0
559,0.9974045157432556,0.002595523139461875,0.0
560,0.997380793094635,0.002619147766381502,0.0
561,0.9974040389060974,0.002595975063741207,0.0
562,0.05922284349799156,0.9407771825790405,1.0
563,0.047631483525037766,0.9523685574531555,1.0
564,0.9973815083503723,0.0026184467133134604,0.0
565,0.2658344507217407,0.7341655492782593,1.0
566,0.18115387856960297,0.8188460469245911,1.0
567,0.9973783493041992,0.0026217179838567972,0.0
568,0.9973594546318054,0.002640502294525504,0.0
569,7.956009739906733e-10,1.0,1.0
570,0.9644502401351929,0.03554972633719444,0.0
571,0.0629119724035263,0.9370880722999573,1.0
572,0.9973865151405334,0.002613459015265107,0.0
573,0.02943940833210945,0.970560610294342,1.0
