,probs0,probs1,preds,labels
495,0.9974083304405212,0.0025916907470673323,0.0,0.0
496,0.9973777532577515,0.00262225023470819,0.0,0.0
497,0.9973776340484619,0.0026223561726510525,0.0,0.0
498,0.9973777532577515,0.002622256288304925,0.0,0.0
499,0.997406542301178,0.002593445125967264,0.0,0.0
500,0.997406542301178,0.0025934968143701553,0.0,0.0
501,0.9974039196968079,0.0025960253551602364,0.0,0.0
502,0.9974011182785034,0.00259892619214952,0.0,0.0
503,0.9973649382591248,0.0026350831612944603,0.0,0.0
504,0.9973788261413574,0.002621179213747382,0.0,0.0
505,0.9974017143249512,0.002598341554403305,0.0,0.0
506,0.9973700046539307,0.0026299222372472286,0.0,0.0
507,0.9973777532577515,0.0026222788728773594,0.0,0.0
508,0.99737548828125,0.0026245745830237865,0.0,0.0
509,0.997386634349823,0.0026133558712899685,0.0,0.0
510,0.9973766803741455,0.0026233852840960026,0.0,0.0
511,0.997373104095459,0.002626854693517089,0.0,0.0
512,0.9973703622817993,0.0026295820716768503,0.0,0.0
513,0.9973949193954468,0.002605102490633726,0.0,0.0
514,0.9973770380020142,0.002622977364808321,0.0,0.0
515,0.9974046349525452,0.002595386002212763,0.0,0.0
516,0.9973767995834351,0.002623251872137189,0.0,0.0
517,0.9973722696304321,0.0026277797296643257,0.0,0.0
518,0.9973651766777039,0.0026348335668444633,0.0,0.0
519,0.9973670840263367,0.0026329862885177135,0.0,0.0
520,0.9974021911621094,0.0025977829936891794,0.0,0.0
521,0.9973777532577515,0.0026222076267004013,0.0,0.0
522,0.9973794221878052,0.002620662096887827,0.0,0.0
523,0.9973700046539307,0.0026299848686903715,0.0,0.0
524,0.9974039196968079,0.0025960267521440983,0.0,0.0
525,0.997384250164032,0.0026156886015087366,0.0,0.0
526,0.9973239898681641,0.0026760357432067394,0.0,0.0
527,0.9973679184913635,0.0026321245823055506,0.0,0.0
528,0.9973675608634949,0.002632462652400136,0.0,0.0
529,0.9973847270011902,0.0026152869686484337,0.0,0.0
530,0.9974052309989929,0.0025947652757167816,0.0,0.0
531,0.9973758459091187,0.00262417271733284,0.0,0.0
532,0.9974013566970825,0.002598628168925643,0.0,0.0
533,0.9973878264427185,0.0026121754199266434,0.0,0.0
534,0.9973951578140259,0.0026047914288938046,0.0,0.0
535,0.9973776340484619,0.0026224099565297365,0.0,0.0
536,0.9974034428596497,0.0025965848471969366,0.0,0.0
537,0.997406542301178,0.0025934637524187565,0.0,0.0
538,0.9973811507225037,0.00261882646009326,0.0,0.0
539,0.9973716735839844,0.0026282593607902527,0.0,0.0
540,0.9973779916763306,0.002621994586661458,0.0,0.0
541,0.9973751306533813,0.0026248502545058727,0.0,0.0
542,0.9974074959754944,0.002592518925666809,0.0,0.0
543,0.9974038004875183,0.002596229314804077,0.0,0.0
544,0.997381865978241,0.0026180867571383715,0.0,0.0
545,0.9974072575569153,0.0025927508249878883,0.0,0.0
546,0.997401237487793,0.0025988398119807243,0.0,0.0
547,0.9973739385604858,0.0026260679587721825,0.0,0.0
548,0.9973689317703247,0.0026310982648283243,0.0,0.0
549,0.9973783493041992,0.002621654188260436,0.0,0.0
550,0.997363269329071,0.002636732766404748,0.0,0.0
551,0.9973698854446411,0.002630086150020361,0.0,0.0
552,0.9973824620246887,0.002617554273456335,0.0,0.0
553,0.9974011182785034,0.0025989559944719076,0.0,0.0
554,0.9973948001861572,0.0026051432359963655,0.0,0.0
555,0.9969263672828674,0.003073610132560134,0.0,0.0
556,0.997377872467041,0.0026221992447972298,0.0,0.0
557,0.9973662495613098,0.0026337322778999805,0.0,0.0
558,0.9974008798599243,0.0025991746224462986,0.0,0.0
559,0.997379720211029,0.0026202441658824682,0.0,0.0
560,0.9973783493041992,0.0026216330006718636,0.0,0.0
561,0.9973692893981934,0.0026306614745408297,0.0,0.0
562,0.9973661303520203,0.0026338978204876184,0.0,0.0
563,0.9973752498626709,0.002624726854264736,0.0,0.0
564,0.997363269329071,0.0026366799138486385,0.0,0.0
565,0.9973777532577515,0.002622239990159869,0.0,0.0
566,0.9974039196968079,0.002596066100522876,0.0,0.0
567,0.997369647026062,0.002630299888551235,0.0,0.0
568,0.9973840117454529,0.002615954726934433,0.0,0.0
569,0.9973771572113037,0.0026228250935673714,0.0,0.0
570,0.9973776340484619,0.0026223373133689165,0.0,0.0
571,0.9973777532577515,0.0026222539599984884,0.0,0.0
572,0.997407853603363,0.002592197386547923,0.0,0.0
573,0.9973785877227783,0.0026214022655040026,0.0,0.0
574,0.9973777532577515,0.002622296568006277,0.0,0.0
575,0.9973777532577515,0.0026222665328532457,0.0,0.0
576,0.9973703622817993,0.002629653550684452,0.0,0.0
577,0.9971019625663757,0.002898045349866152,0.0,0.0
578,0.997399091720581,0.0026009564753621817,0.0,0.0
579,0.9973800778388977,0.0026199528947472572,0.0,0.0
580,0.9974040389060974,0.002595982514321804,0.0,0.0
581,0.9974043965339661,0.0025956269819289446,0.0,0.0
582,0.9974039196968079,0.002596066100522876,0.0,0.0
583,0.9974049925804138,0.002594977617263794,0.0,0.0
584,0.9973767995834351,0.002623174339532852,0.0,0.0
585,0.9974046349525452,0.00259534758515656,0.0,0.0
586,0.9974014759063721,0.002598551567643881,0.0,0.0
587,0.9973853230476379,0.002614677418023348,0.0,0.0
588,0.9974039196968079,0.0025960130151361227,0.0,0.0
589,0.9973828196525574,0.0026171631179749966,0.0,0.0
590,0.9974058270454407,0.002594125922769308,0.0,0.0
591,0.9973856806755066,0.0026143393479287624,0.0,0.0
592,0.9973697662353516,0.0026302626356482506,0.0,0.0
593,0.9974055886268616,0.002594402525573969,0.0,0.0
594,0.9974040389060974,0.002595975063741207,0.0,0.0
595,0.9973668456077576,0.0026331250555813313,0.0,0.0
596,0.9973537921905518,0.0026462082751095295,0.0,0.0
597,0.9973756074905396,0.00262437853962183,0.0,0.0
598,0.9974027276039124,0.0025972987059503794,0.0,0.0
599,0.9973717927932739,0.0026282519102096558,0.0,0.0
600,0.9973961114883423,0.0026038936339318752,0.0,0.0
601,0.9971417784690857,0.0028581887017935514,0.0,0.0
602,0.9973238706588745,0.0026761554181575775,0.0,0.0
603,0.9973606467247009,0.00263939518481493,0.0,0.0
604,0.997369647026062,0.00263033015653491,0.0,0.0
605,0.9973951578140259,0.002604836132377386,0.0,0.0
606,0.9974047541618347,0.0025952442083507776,0.0,0.0
607,0.9971113204956055,0.0028886275831609964,0.0,0.0
608,0.9973562955856323,0.0026437065098434687,0.0,0.0
609,0.9974039196968079,0.002596061211079359,0.0,0.0
610,0.9973733425140381,0.0026266537606716156,0.0,0.0
611,0.9974002838134766,0.002599733415991068,0.0,0.0
612,0.9973821043968201,0.002617914928123355,0.0,0.0
613,0.9973650574684143,0.002634977689012885,0.0,0.0
614,0.997370719909668,0.002629251917824149,0.0,0.0
615,0.997369647026062,0.0026303576305508614,0.0,0.0
616,0.9973739385604858,0.002626026514917612,0.0,0.0
617,0.9973776340484619,0.002622411120682955,0.0,0.0
618,0.9974013566970825,0.0025986270047724247,0.0,0.0
619,0.9973759651184082,0.0026240001898258924,0.0,0.0
620,0.9974063038825989,0.002593717770650983,0.0,0.0
621,0.9974032044410706,0.002596804639324546,0.0,0.0
622,0.9973700046539307,0.0026299534365534782,0.0,0.0
623,0.9973860383033752,0.002613925142213702,0.0,0.0
624,0.9973827004432678,0.002617317484691739,0.0,0.0
625,0.9973766803741455,0.00262329145334661,0.0,0.0
626,0.9973784685134888,0.002621585736051202,0.0,0.0
627,0.9973738193511963,0.002626157831400633,0.0,0.0
628,0.997386634349823,0.002613410586491227,0.0,0.0
629,0.9973662495613098,0.0026337674353271723,0.0,0.0
630,0.9974049925804138,0.0025949340779334307,0.0,0.0
631,0.9974067807197571,0.0025932590942829847,0.0,0.0
632,0.997403085231781,0.002596906153485179,0.0,0.0
633,0.9973750114440918,0.002624968998134136,0.0,0.0
634,0.9974060654640198,0.002593948505818844,0.0,0.0
635,0.9973706007003784,0.002629414666444063,0.0,0.0
636,0.9974076151847839,0.0025924043729901314,0.0,0.0
637,0.9973673224449158,0.0026326440274715424,0.0,0.0
638,0.9973861575126648,0.0026138494722545147,0.0,0.0
639,0.9974036812782288,0.00259632570669055,0.0,0.0
640,0.9973852038383484,0.002614793134853244,0.0,0.0
641,0.9973776340484619,0.0026223512832075357,0.0,0.0
642,0.9974051117897034,0.002594818128272891,0.0,0.0
643,0.9974027276039124,0.002597271464765072,0.0,0.0
644,0.9973660111427307,0.0026340282056480646,0.0,0.0
645,0.9973809123039246,0.002619098173454404,0.0,0.0
646,0.9974076151847839,0.0025923510547727346,0.0,0.0
647,0.9973439574241638,0.0026560958940535784,0.0,0.0
648,0.9974040389060974,0.0025959773920476437,0.0,0.0
649,0.997381865978241,0.0026180718559771776,0.0,0.0
650,0.9973776340484619,0.0026223561726510525,0.0,0.0
651,0.9973716735839844,0.0026283294428139925,0.0,0.0
652,0.997352123260498,0.0026478662621229887,0.0,0.0
653,0.9974039196968079,0.002596058649942279,0.0,0.0
654,0.9974042773246765,0.0025956956669688225,0.0,0.0
655,0.9974072575569153,0.0025927608367055655,0.0,0.0
656,0.9973694086074829,0.002630512462928891,0.0,0.0
657,0.9973746538162231,0.0026253187097609043,0.0,0.0
658,0.9973813891410828,0.0026185435708612204,0.0,0.0
659,0.9974060654640198,0.0025938991457223892,0.0,0.0
660,0.9974068999290466,0.0025930404663085938,0.0,0.0
661,0.9974027276039124,0.0025972763542085886,0.0,0.0
662,0.9973657727241516,0.002634193282574415,0.0,0.0
663,0.9973830580711365,0.0026169291231781244,0.0,0.0
664,0.9973885416984558,0.0026114287320524454,0.0,0.0
665,0.9973942041397095,0.002605738118290901,0.0,0.0
666,0.997378945350647,0.0026210832875221968,0.0,0.0
667,0.9973781108856201,0.0026219121646136045,0.0,0.0
668,0.9974005222320557,0.0025994761381298304,0.0,0.0
669,0.9973663687705994,0.002633629599586129,0.0,0.0
670,0.9974039196968079,0.0025960379280149937,0.0,0.0
671,0.9973834156990051,0.002616574289277196,0.0,0.0
672,0.997365415096283,0.002634546486660838,0.0,0.0
673,0.9974045157432556,0.002595523139461875,0.0,0.0
674,0.997380793094635,0.002619147766381502,0.0,0.0
675,0.9974040389060974,0.002595975063741207,0.0,0.0
676,0.9973815083503723,0.0026184467133134604,0.0,0.0
677,0.9973783493041992,0.0026217179838567972,0.0,0.0
678,0.9973865151405334,0.002613459015265107,0.0,0.0
679,0.9974039196968079,0.0025960193015635014,0.0,0.0
680,0.997379720211029,0.002620286773890257,0.0,0.0
681,0.9973601698875427,0.002639815676957369,0.0,0.0
682,0.9974040389060974,0.0025959773920476437,0.0,0.0
683,0.9973389506340027,0.002661068458110094,0.0,0.0
684,0.9974024891853333,0.002597506158053875,0.0,0.0
685,0.9974007606506348,0.0025992090813815594,0.0,0.0
686,0.9973658919334412,0.0026340982876718044,0.0,0.0
687,0.9973694086074829,0.0026305601932108402,0.0,0.0
688,0.9971001744270325,0.002899780636653304,0.0,0.0
689,0.9974077343940735,0.0025923033244907856,0.0,0.0
690,0.9973784685134888,0.0026215582620352507,0.0,0.0
691,0.9973430037498474,0.0026570179034024477,0.0,0.0
692,0.997366726398468,0.002633292693644762,0.0,0.0
693,0.9974052309989929,0.002594728022813797,0.0,0.0
694,0.9974048733711243,0.0025951466523110867,0.0,0.0
695,0.9974021911621094,0.002597859827801585,0.0,0.0
696,0.9973781108856201,0.002621899824589491,0.0,0.0
697,0.9973793029785156,0.002620774321258068,0.0,0.0
698,0.9974023699760437,0.0025976395700126886,0.0,0.0
699,0.9974049925804138,0.0025949834380298853,0.0,0.0
700,0.997393012046814,0.002606934169307351,0.0,0.0
701,0.9971110820770264,0.0028889146633446217,0.0,0.0
702,0.9974634647369385,0.002536573214456439,0.0,0.0
703,0.9974026083946228,0.002597325947135687,0.0,0.0
704,0.997400164604187,0.0025998521596193314,0.0,0.0
705,0.9974066615104675,0.0025933736469596624,0.0,0.0
706,0.997401237487793,0.0025987878907471895,0.0,0.0
707,0.9974058270454407,0.002594209974631667,0.0,0.0
708,0.997368335723877,0.0026316640432924032,0.0,0.0
709,0.9974057078361511,0.0025942863430827856,0.0,0.0
710,0.9973776340484619,0.0026224073953926563,0.0,0.0
711,0.9973714351654053,0.0026285680942237377,0.0,0.0
712,0.9973670840263367,0.0026328868698328733,0.0,0.0
713,0.9974039196968079,0.002596006728708744,0.0,0.0
714,0.9974013566970825,0.002598628168925643,0.0,0.0
715,0.99739670753479,0.0026032831519842148,0.0,0.0
716,0.9974040389060974,0.002595982514321804,0.0,0.0
717,0.9974052309989929,0.0025947107933461666,0.0,0.0
718,0.9973799586296082,0.0026199661660939455,0.0,0.0
719,0.9974035620689392,0.002596383448690176,0.0,0.0
720,0.9973927736282349,0.0026072070468217134,0.0,0.0
721,0.9971379041671753,0.0028621135279536247,0.0,0.0
722,0.9973811507225037,0.0026187815237790346,0.0,0.0
723,0.9974046349525452,0.0025953524746000767,0.0,0.0
724,0.9973676800727844,0.00263230106793344,0.0,0.0
725,0.9974021911621094,0.00259781745262444,0.0,0.0
726,0.9974040389060974,0.002595975063741207,0.0,0.0
727,0.997404158115387,0.0025958798360079527,0.0,0.0
728,0.9974039196968079,0.0025960560888051987,0.0,0.0
729,0.9973777532577515,0.002622232772409916,0.0,0.0
730,0.9973776340484619,0.00262237386777997,0.0,0.0
731,0.9973762035369873,0.002623830921947956,0.0,0.0
732,0.9974029660224915,0.0025970095302909613,0.0,0.0
733,0.9974040389060974,0.0025959773920476437,0.0,0.0
734,0.9974076151847839,0.0025923450011759996,0.0,0.0
735,0.9973769187927246,0.0026231021620333195,0.0,0.0
736,0.9973726272583008,0.0026273245457559824,0.0,0.0
737,0.997373104095459,0.0026269021909683943,0.0,0.0
738,0.9973857998847961,0.0026141786947846413,0.0,0.0
739,0.9973675608634949,0.0026324111968278885,0.0,0.0
740,0.9973556995391846,0.0026443793904036283,0.0,0.0
741,0.9973642230033875,0.0026357686147093773,0.0,0.0
742,0.9973645806312561,0.002635461511090398,0.0,0.0
743,0.9973776340484619,0.002622326137498021,0.0,0.0
744,0.9973782300949097,0.0026218462735414505,0.0,0.0
745,0.997378945350647,0.002621136838570237,0.0,0.0
746,0.9973650574684143,0.002634979085996747,0.0,0.0
747,0.9974052309989929,0.002594745485112071,0.0,0.0
748,0.997404158115387,0.0025958563201129436,0.0,0.0
749,0.9974027276039124,0.0025972763542085886,0.0,0.0
750,0.9974014759063721,0.0025985962711274624,0.0,0.0
751,0.9973715543746948,0.0026284619234502316,0.0,0.0
752,0.9974060654640198,0.002593871671706438,0.0,0.0
753,0.997384250164032,0.0026157195679843426,0.0,0.0
754,0.9973813891410828,0.0026186222676187754,0.0,0.0
755,0.9973228573799133,0.002677131677046418,0.0,0.0
756,0.9973669648170471,0.002633071271702647,0.0,0.0
757,0.9974045157432556,0.002595439087599516,0.0,0.0
758,0.9974039196968079,0.0025960055645555258,0.0,0.0
759,0.9974049925804138,0.0025949403643608093,0.0,0.0
760,0.9973666071891785,0.0026334545109421015,0.0,0.0
761,0.9973850846290588,0.002614926313981414,0.0,0.0
762,0.9973795413970947,0.0026205098256468773,0.0,0.0
763,0.9973706007003784,0.002629403257742524,0.0,0.0
764,0.9973777532577515,0.002622304018586874,0.0,0.0
765,0.9973809123039246,0.0026191219221800566,0.0,0.0
766,0.9973753690719604,0.002624649554491043,0.0,0.0
767,0.9973697662353516,0.002630174858495593,0.0,0.0
768,0.9973770380020142,0.0026229238137602806,0.0,0.0
769,0.9974020719528198,0.0025979401543736458,0.0,0.0
770,0.997366726398468,0.0026332815177738667,0.0,0.0
771,0.9973662495613098,0.0026337322778999805,0.0,0.0
772,0.9970930814743042,0.00290692294947803,0.0,0.0
773,0.9974043965339661,0.0025955340825021267,0.0,0.0
774,0.9974126219749451,0.002587366383522749,0.0,0.0
775,0.9974053502082825,0.0025946837849915028,0.0,0.0
776,0.9973695278167725,0.0026304051280021667,0.0,0.0
777,0.9973604083061218,0.0026395744644105434,0.0,0.0
778,0.9974029660224915,0.002597024431452155,0.0,0.0
779,0.9973776340484619,0.002622387371957302,0.0,0.0
780,0.9973862767219543,0.0026137635577470064,0.0,0.0
781,0.997403085231781,0.00259684887714684,0.0,0.0
782,0.9973688125610352,0.002631216077134013,0.0,0.0
783,0.9971086382865906,0.0028914050199091434,0.0,0.0
784,0.9973776340484619,0.0026223661843687296,0.0,0.0
785,0.9973758459091187,0.002624192740768194,0.0,0.0
786,0.9974039196968079,0.002596047706902027,0.0,0.0
787,0.997401237487793,0.0025987555272877216,0.0,0.0
788,0.9973748922348022,0.0026251014787703753,0.0,0.0
789,0.9974039196968079,0.0025960130151361227,0.0,0.0
790,0.9973823428153992,0.0026176285464316607,0.0,0.0
791,0.9974051117897034,0.0025948837865144014,0.0,0.0
792,0.9974040389060974,0.002595989964902401,0.0,0.0
793,0.9974013566970825,0.0025986083783209324,0.0,0.0
794,0.997355580329895,0.0026444371324032545,0.0,0.0
795,0.9974040389060974,0.002595982514321804,0.0,0.0
796,0.9973986148834229,0.002601389540359378,0.0,0.0
797,0.9973760843276978,0.0026239468716084957,0.0,0.0
798,0.9974019527435303,0.0025980647187680006,0.0,0.0
799,0.9973406195640564,0.002659436548128724,0.0,0.0
800,0.9973656535148621,0.0026343688368797302,0.0,0.0
801,0.9974035620689392,0.0025963971856981516,0.0,0.0
802,0.9974059462547302,0.002594097750261426,0.0,0.0
803,0.9974164962768555,0.002583441324532032,0.0,0.0
804,0.9973704814910889,0.002629453083500266,0.0,0.0
805,0.9974015951156616,0.0025984118692576885,0.0,0.0
806,0.9974040389060974,0.0025959862396121025,0.0,0.0
807,0.9974076151847839,0.0025923647917807102,0.0,0.0
808,0.9974048733711243,0.0025951280258595943,0.0,0.0
809,0.9973995685577393,0.0026004433166235685,0.0,0.0
810,0.9974005222320557,0.002599440049380064,0.0,0.0
811,0.9973908066749573,0.0026091893669217825,0.0,0.0
812,0.9973652958869934,0.00263469060882926,0.0,0.0
813,0.9973838925361633,0.0026161205023527145,0.0,0.0
814,0.9973843693733215,0.0026155938394367695,0.0,0.0
815,0.9973776340484619,0.0026223661843687296,0.0,0.0
816,0.9973776340484619,0.00262238597497344,0.0,0.0
817,0.9973564147949219,0.0026436399202793837,0.0,0.0
818,0.9971091151237488,0.002890912815928459,0.0,0.0
819,0.9974116683006287,0.0025883708149194717,0.0,0.0
820,0.9974018335342407,0.0025981587823480368,0.0,0.0
821,0.9971369504928589,0.00286308117210865,0.0,0.0
822,0.9971049427986145,0.002895023673772812,0.0,0.0
823,0.997356653213501,0.002643364481627941,0.0,0.0
824,0.9973710775375366,0.0026289219968020916,0.0,0.0
825,0.9973917007446289,0.0026082240510731936,0.0,0.0
826,0.9973772764205933,0.0026226965710520744,0.0,0.0
827,0.9974053502082825,0.002594663994386792,0.0,0.0
828,0.9973794221878052,0.0026206406764686108,0.0,0.0
829,0.9973821043968201,0.002617825288325548,0.0,0.0
830,0.9973817467689514,0.0026182886213064194,0.0,0.0
831,0.9973719120025635,0.002628066809847951,0.0,0.0
832,0.9973703622817993,0.0026296384166926146,0.0,0.0
833,0.9973650574684143,0.0026349828112870455,0.0,0.0
834,0.9973742961883545,0.0026256830897182226,0.0,0.0
835,0.9974039196968079,0.0025960092898458242,0.0,0.0
836,0.9974060654640198,0.0025939522311091423,0.0,0.0
837,0.9973738193511963,0.0026262090541422367,0.0,0.0
838,0.9973862767219543,0.002613730262964964,0.0,0.0
839,0.9973781108856201,0.002621856052428484,0.0,0.0
840,0.9973829388618469,0.002617052523419261,0.0,0.0
841,0.9973764419555664,0.0026236162520945072,0.0,0.0
842,0.9973649382591248,0.0026351269334554672,0.0,0.0
843,0.9973821043968201,0.0026178965345025063,0.0,0.0
844,0.9973939657211304,0.002605988411232829,0.0,0.0
845,0.9973645806312561,0.0026354240253567696,0.0,0.0
846,0.9974067807197571,0.002593250246718526,0.0,0.0
847,0.997367799282074,0.0026322398334741592,0.0,0.0
848,0.9971135854721069,0.00288642686791718,0.0,0.0
849,0.9974026083946228,0.002597348066046834,0.0,0.0
850,0.9973717927932739,0.0026282519102096558,0.0,0.0
851,0.9973537921905518,0.0026462487876415253,0.0,0.0
852,0.9973752498626709,0.0026247117202728987,0.0,0.0
853,0.9974039196968079,0.002596051199361682,0.0,0.0
854,0.9973655343055725,0.0026344626676291227,0.0,0.0
855,0.9974040389060974,0.002595975063741207,0.0,0.0
856,0.9974040389060974,0.0025959773920476437,0.0,0.0
857,0.9973799586296082,0.0026199575513601303,0.0,0.0
858,0.9973753690719604,0.00262469076551497,0.0,0.0
859,0.9973832964897156,0.0026166713796555996,0.0,0.0
860,0.9974042773246765,0.002595647471025586,0.0,0.0
861,0.9973816275596619,0.0026183808222413063,0.0,0.0
862,0.9973824620246887,0.0026174928061664104,0.0,0.0
863,0.997401237487793,0.0025988409761339426,0.0,0.0
864,0.997401237487793,0.002598818624392152,0.0,0.0
865,0.9973573088645935,0.0026427009142935276,0.0,0.0
866,0.9973704814910889,0.0026295348070561886,0.0,0.0
867,0.9973734617233276,0.002626580186188221,0.0,0.0
868,0.997381865978241,0.002618104452267289,0.0,0.0
869,0.99737548828125,0.002624564804136753,0.0,0.0
870,0.9973924160003662,0.0026075965724885464,0.0,0.0
871,0.9974007606506348,0.0025993059389293194,0.0,0.0
872,0.9973690509796143,0.002630980685353279,0.0,0.0
873,0.9973827004432678,0.002617290010675788,0.0,0.0
874,0.9973793029785156,0.0026207705959677696,0.0,0.0
875,0.9973668456077576,0.0026332202833145857,0.0,0.0
876,0.9973822236061096,0.002617704449221492,0.0,0.0
877,0.9973760843276978,0.0026238905265927315,0.0,0.0
878,0.9974023103713989,0.0025977634359151125,0.0,0.0
879,0.9974011182785034,0.0025989224668592215,0.0,0.0
880,0.9974059462547302,0.002593991346657276,0.0,0.0
881,0.9974067807197571,0.002593176206573844,0.0,0.0
882,0.9973796606063843,0.002620381535962224,0.0,0.0
883,0.9973777532577515,0.0026222725864499807,0.0,0.0
884,0.9973777532577515,0.0026223177555948496,0.0,0.0
885,0.9973816275596619,0.0026184096932411194,0.0,0.0
886,0.9973777532577515,0.0026222364977002144,0.0,0.0
887,0.9974005222320557,0.002599534345790744,0.0,0.0
888,0.9974020719528198,0.002597988350316882,0.0,0.0
889,0.9973741769790649,0.0026258518919348717,0.0,0.0
890,0.997386634349823,0.0026133807841688395,0.0,0.0
891,0.9973773956298828,0.0026226206682622433,0.0,0.0
892,0.9973867535591125,0.0026132988277822733,0.0,0.0
893,0.9973785877227783,0.002621403429657221,0.0,0.0
894,0.9973844885826111,0.002615460893139243,0.0,0.0
895,0.9974045157432556,0.002595499623566866,0.0,0.0
896,0.9973799586296082,0.0026199850253760815,0.0,0.0
897,0.997377872467041,0.0026222055312246084,0.0,0.0
898,0.9973996877670288,0.002600377891212702,0.0,0.0
899,0.997376561164856,0.0026234399992972612,0.0,0.0
900,0.9973663687705994,0.0026336233131587505,0.0,0.0
901,0.9973656535148621,0.0026344077195972204,0.0,0.0
902,0.9973694086074829,0.0026305250357836485,0.0,0.0
903,0.9973968267440796,0.0026032065507024527,0.0,0.0
904,0.9973777532577515,0.002622315427288413,0.0,0.0
905,0.9974014759063721,0.0025986037217080593,0.0,0.0
906,0.9973681569099426,0.0026318479795008898,0.0,0.0
907,0.9974018335342407,0.0025981783401221037,0.0,0.0
908,0.997403085231781,0.002596830250695348,0.0,0.0
909,0.997401237487793,0.002598764142021537,0.0,0.0
910,0.9971379041671753,0.0028621205128729343,0.0,0.0
911,0.9973690509796143,0.002630925737321377,0.0,0.0
912,0.9974063038825989,0.002593711484223604,0.0,0.0
913,0.9973777532577515,0.002622258849442005,0.0,0.0
914,0.9973732233047485,0.0026267811190336943,0.0,0.0
915,0.9974045157432556,0.0025954265147447586,0.0,0.0
916,0.9974040389060974,0.002595975063741207,0.0,0.0
917,0.9974029660224915,0.0025969897396862507,0.0,0.0
918,0.997383177280426,0.0026167933829128742,0.0,0.0
919,0.9973684549331665,0.0026314910501241684,0.0,0.0
920,0.9973664879798889,0.0026335534639656544,0.0,0.0
921,0.9973573088645935,0.002642642939463258,0.0,0.0
922,0.9973769187927246,0.0026231184601783752,0.0,0.0
923,0.997395396232605,0.0026045620907098055,0.0,0.0
924,0.9974039196968079,0.002596039092168212,0.0,0.0
925,0.9973775148391724,0.00262252613902092,0.0,0.0
926,0.9973984956741333,0.002601519227027893,0.0,0.0
927,0.9973973035812378,0.0026027224957942963,0.0,0.0
928,0.9973673224449158,0.0026327306404709816,0.0,0.0
929,0.9973708391189575,0.002629134338349104,0.0,0.0
930,0.9973776340484619,0.002622397383674979,0.0,0.0
931,0.9973848462104797,0.002615113975480199,0.0,0.0
932,0.9973713159561157,0.0026286267675459385,0.0,0.0
933,0.9973747730255127,0.002625248860567808,0.0,0.0
934,0.9974039196968079,0.0025960328057408333,0.0,0.0
935,0.9974040389060974,0.0025959773920476437,0.0,0.0
936,0.9974040389060974,0.002595975063741207,0.0,0.0
937,0.9973848462104797,0.002615163568407297,0.0,0.0
938,0.9973835349082947,0.002616487443447113,0.0,0.0
939,0.9973185658454895,0.0026814397424459457,0.0,0.0
940,0.9973776340484619,0.002622397383674979,0.0,0.0
941,0.9973697662353516,0.0026301697362214327,0.0,0.0
942,0.997398853302002,0.0026011085137724876,0.0,0.0
943,0.9973674416542053,0.00263255275785923,0.0,0.0
944,0.9973762035369873,0.0026238420978188515,0.0,0.0
945,0.9973757266998291,0.002624276326969266,0.0,0.0
946,0.9973776340484619,0.0026223561726510525,0.0,0.0
947,0.9973686933517456,0.0026313122361898422,0.0,0.0
948,0.9973846077919006,0.0026153428480029106,0.0,0.0
949,0.9973762035369873,0.0026237857528030872,0.0,0.0
950,0.9973777532577515,0.002622217871248722,0.0,0.0
951,0.997406542301178,0.0025934772565960884,0.0,0.0
952,0.9974076151847839,0.002592354780063033,0.0,0.0
953,0.9973779916763306,0.0026220381259918213,0.0,0.0
954,0.9973793029785156,0.0026207531336694956,0.0,0.0
955,0.9973775148391724,0.002622480969876051,0.0,0.0
956,0.997404158115387,0.002595827914774418,0.0,0.0
957,0.997367799282074,0.002632246119901538,0.0,0.0
958,0.9973663687705994,0.0026336198206990957,0.0,0.0
959,0.997376561164856,0.002623504027724266,0.0,0.0
960,0.9974040389060974,0.0025959773920476437,0.0,0.0
961,0.9973788261413574,0.0026212141383439302,0.0,0.0
962,0.9973663687705994,0.002633627038449049,0.0,0.0
963,0.9973785877227783,0.0026214360259473324,0.0,0.0
964,0.9973717927932739,0.002628174377605319,0.0,0.0
965,0.9974052309989929,0.0025947997346520424,0.0,0.0
966,0.9974040389060974,0.0025959427002817392,0.0,0.0
967,0.9974048733711243,0.0025950847193598747,0.0,0.0
968,0.9973771572113037,0.002622809959575534,0.0,0.0
969,0.9973830580711365,0.0026169640477746725,0.0,0.0
970,0.9973821043968201,0.0026179051492363214,0.0,0.0
971,0.9971063733100891,0.002893574768677354,0.0,0.0
972,0.997379720211029,0.0026202367153018713,0.0,0.0
973,0.9973782300949097,0.0026218299753963947,0.0,0.0
974,0.9973738193511963,0.002626140136271715,0.0,0.0
975,0.997377872467041,0.0026221643202006817,0.0,0.0
976,0.997366726398468,0.0026333380956202745,0.0,0.0
977,0.9973554611206055,0.0026445086114108562,0.0,0.0
978,0.997352123260498,0.0026478548534214497,0.0,0.0
979,0.9974019527435303,0.00259804236702621,0.0,0.0
980,0.9974039196968079,0.0025960055645555258,0.0,0.0
981,0.9973891377449036,0.002610862487927079,0.0,0.0
982,0.9973791837692261,0.0026208925992250443,0.0,0.0
983,0.9974067807197571,0.0025932006537914276,0.0,0.0
984,0.997368574142456,0.0026314137503504753,0.0,0.0
985,0.9973680377006531,0.0026319718454033136,0.0,0.0
