Filename,Label,Longitude,Latitude,Score
shandong25,4,120.1761026481045,35.97825692184851,0.17180944979190826
shandong25,1,120.21327319831357,36.052621507855854,0.17109355330467224
shandong25,4,120.1871568146405,35.99418660942895,0.17068244516849518
shandong25,1,120.16036440559276,35.994134069579204,0.17040906846523285
shandong25,4,120.21561348854365,35.985040752348056,0.16927355527877808
shandong25,4,120.18884841628733,36.05386127100232,0.16544990241527557
shandong25,1,120.2139744807199,36.055217029816575,0.162714421749115
shandong25,3,120.12446902509066,35.98809570671803,0.1610107421875
shandong25,4,120.16600559013705,36.075764624789784,0.16016416251659393
shandong25,4,120.1541436884051,36.064409960289595,0.15051710605621338
shandong25,4,120.21197602021725,36.02346183828405,0.1496334671974182
shandong25,4,120.18382128604047,35.98992242506002,0.14869022369384766
shandong25,1,120.21465243524194,36.061052007830774,0.1484471559524536
shandong25,4,120.12523721178263,36.05790451028379,0.14691095054149628
shandong25,3,120.13597112839024,36.00933779548598,0.1467543989419937
shandong25,4,120.2154115318254,36.015176482768666,0.14479738473892212
shandong25,0,120.16928359006852,36.05108489837136,0.1438639760017395
shandong25,1,120.2073407544211,36.05999328918553,0.1436169296503067
shandong25,4,120.13445677256337,35.98186849103831,0.14342981576919556
shandong25,3,120.12990140627696,35.99032947014227,0.13685952126979828
shandong25,3,120.18093023404961,36.05584186573114,0.13543936610221863
shandong25,2,120.15936999231643,36.04738286412697,0.13283997774124146
shandong25,3,120.1574800853179,36.038924621958984,0.13254272937774658
shandong25,0,120.21119507829866,36.05180855419766,0.130787193775177
shandong25,3,120.19474744781829,35.999951465110016,0.12952227890491486
shandong25,3,120.17533474528403,36.039352342347,0.1289690136909485
shandong25,4,120.1795493495534,36.00161808117136,0.1284337192773819
shandong25,4,120.18037481247457,36.05355938611768,0.12825174629688263
shandong25,1,120.21558888765784,36.061004138460575,0.12496908754110336
shandong25,1,120.16819522089631,36.06343113337722,0.12254290282726288
shandong25,3,120.16900320493001,35.98101281724143,0.12240111827850342
shandong25,3,120.18069111144882,36.02604950532327,0.1189703419804573
shandong25,1,120.20921957373332,36.06120935887645,0.1170407384634018
shandong25,3,120.14935000594863,36.01061959241878,0.11667592078447342
shandong25,2,120.19658695338529,35.98241216684508,0.11665652692317963
shandong25,3,120.15426889832243,35.99031581935637,0.11461835354566574
shandong25,3,120.1223659107971,36.06060780969011,0.11223000288009644
shandong25,3,120.1697613664074,36.049308648111804,0.11170940101146698
shandong25,3,120.17351472240321,36.04152547162401,0.1109757050871849
shandong25,0,120.21332158284963,36.05447309481998,0.11058954149484634
shandong25,0,120.18509983535698,36.04874031446087,0.11017195135354996
shandong25,3,120.20344691248943,36.01060764268519,0.10905661433935165
shandong25,4,120.16323337650743,36.0227074734854,0.10854871571063995
shandong25,3,120.12599605723642,36.00960092052741,0.1080125942826271
shandong25,3,120.19186238888821,36.06245503227937,0.10706683248281479
shandong25,3,120.13463796115201,36.019582642513384,0.10623008012771606
shandong25,0,120.19787527809639,36.05911313760605,0.1039995327591896
shandong25,0,120.21331684707434,36.060959415401626,0.10395978391170502
shandong25,4,120.15392347747334,35.97762094435908,0.10131499171257019
shandong25,3,120.18290053921564,36.00576435274629,0.09976748377084732
shandong25,4,120.13363185774008,35.97685447518573,0.09964942932128906
shandong25,4,120.21298414314397,36.01606281151941,0.09832650423049927
shandong25,4,120.17043774670327,36.06226988872931,0.09711632132530212
shandong25,3,120.14125970067445,36.056375870112845,0.09678025543689728
shandong25,3,120.16335106497635,36.055778058263414,0.09647572785615921
shandong25,3,120.13611964589191,36.05689595891222,0.0964483842253685
shandong25,4,120.17975642447126,35.98960440665811,0.09633797407150269
shandong25,1,120.19898317972235,36.05688614343792,0.09552118182182312
shandong25,1,120.1304833935738,35.981534936499884,0.09377973526716232
shandong25,3,120.15665219295448,36.04407598136808,0.09338267892599106
shandong25,3,120.18804246748448,35.980855651023674,0.0933200865983963
shandong25,4,120.19045722306623,36.007973307921986,0.09191888570785522
shandong25,3,120.12697845819777,35.986146923573905,0.09080876410007477
shandong25,3,120.21532036291234,35.984699126814235,0.09068232029676437
shandong25,3,120.17079788303111,36.018707030604006,0.09050491452217102
shandong25,3,120.20231646878261,36.043254876216395,0.09005748480558395
shandong25,4,120.1733819504376,36.037095692037155,0.08948545157909393
shandong25,4,120.16832975830025,36.03199633758901,0.0879049301147461
shandong25,1,120.16638276006375,35.975865504981066,0.0864311084151268
shandong25,4,120.17630944537184,36.061157911047204,0.08583573997020721
shandong25,4,120.21744341516694,35.993128080377964,0.08532514423131943
shandong25,4,120.18163412008461,35.99662454997111,0.08417253196239471
shandong25,4,120.15971533196583,35.99215158738138,0.0839373841881752
shandong25,3,120.2117613544383,36.04321343239651,0.08373592048883438
shandong25,4,120.17805744151096,36.010556534854565,0.08321172744035721
shandong25,0,120.18747399895327,36.05029727619947,0.08244452625513077
shandong25,0,120.1865239599962,36.04894769561567,0.08141031116247177
shandong25,4,120.17390759792099,36.014955326903234,0.08109524846076965
shandong25,4,120.19311710216758,36.01261485263344,0.0803016722202301
shandong25,1,120.16928735144757,36.05107965434273,0.08002409338951111
shandong25,3,120.16953783676585,36.06273661998755,0.0791148766875267
shandong25,4,120.13994861909623,36.022424753507664,0.07903115451335907
shandong25,4,120.18937222761004,36.01628236377762,0.07787682116031647
shandong25,3,120.18880266943142,36.000078580109786,0.07753202319145203
shandong25,4,120.21036328442123,36.02245950327362,0.07606134563684464
shandong25,3,120.12814412619781,36.022548438863986,0.0755261704325676
shandong25,2,120.2186020508812,36.03935376377427,0.07550718635320663
shandong25,0,120.21552480276941,36.060969021686745,0.0754922404885292
shandong25,3,120.19635811171261,35.993492313172354,0.07548053562641144
shandong25,2,120.18645350748068,36.05680404277317,0.07467346638441086
shandong25,4,120.13869630841083,36.06277769732915,0.07462712377309799
shandong25,3,120.21332166142997,36.040324020285176,0.0743267610669136
shandong25,4,120.18031782077168,36.06091908902272,0.07388406991958618
shandong25,3,120.12087667317662,35.97740850135561,0.0737655907869339
shandong25,1,120.177291647263,36.052131560305256,0.07225685566663742
shandong25,2,120.13363521574004,35.97664933209042,0.07201195508241653
shandong25,3,120.16976209720458,36.03625712832681,0.0716216191649437
shandong25,1,120.21390399939159,36.05341887347742,0.06940901279449463
shandong25,1,120.1824377586254,36.047356991396754,0.06907135993242264
shandong25,4,120.21365737760681,35.98613472175411,0.06881745159626007
shandong25,3,120.19275083133434,36.02761738408937,0.06872864067554474
shandong25,3,120.16703599582948,36.01835570928387,0.06869557499885559
shandong25,1,120.19786316362695,36.05907653638341,0.06853219121694565
shandong25,4,120.14178946904192,36.05645950447855,0.06808272004127502
shandong25,3,120.12757366238075,36.03604578899488,0.06770603358745575
shandong25,4,120.16790774781091,36.016431064982896,0.066729836165905
shandong25,4,120.16710390496124,35.985145946439616,0.06645848602056503
shandong25,4,120.16446691893294,36.045633005598646,0.0664508268237114
shandong25,4,120.21928288144377,36.054322079293854,0.06632059067487717
shandong25,3,120.2022773252948,36.005830064629976,0.06589874625205994
shandong25,3,120.1706099319492,36.035512594890264,0.06576763093471527
shandong25,1,120.17824796217008,36.05293117034141,0.06536518782377243
shandong25,3,120.14148229717443,36.01955743601099,0.06487253308296204
shandong25,3,120.146394174943,35.979534689638726,0.0642048642039299
shandong25,3,120.1747113962418,36.02665915357342,0.06259609758853912
shandong25,4,120.20141312488425,36.02137599014925,0.062480390071868896
shandong25,4,120.15441798749609,36.0609837533717,0.06236478313803673
shandong25,4,120.15417162240709,35.99464966425346,0.062351081520318985
shandong25,4,120.19792514256223,36.00210967893335,0.0616612434387207
shandong25,2,120.17950139458986,36.00163178703491,0.060392968356609344
shandong25,4,120.17116078014831,36.00995474152592,0.05956920608878136
shandong25,4,120.12043236674299,35.998438668239466,0.05942222848534584
shandong25,3,120.18492294576791,36.04503898669337,0.05906783789396286
shandong25,4,120.19811012068787,36.00893992718904,0.05883835256099701
shandong25,4,120.21773305183109,36.00136992242452,0.05876421928405762
shandong25,3,120.18349636156398,36.00604246102928,0.05856137350201607
shandong25,4,120.18617154549665,36.01478032611588,0.05842481181025505
shandong25,1,120.18643802715326,36.00166332111295,0.05817834660410881
shandong25,2,120.17884712680231,36.0016331555029,0.05799373984336853
shandong25,3,120.17249061099619,36.05288283016314,0.05764848366379738
shandong25,4,120.15610762070534,36.05709391331388,0.0572735071182251
shandong25,4,120.19548478812433,35.99478394358562,0.05719117075204849
shandong25,4,120.1948127611794,36.024339532552595,0.05676957592368126
shandong25,1,120.19091480949584,36.0571006666822,0.056738100945949554
shandong25,2,120.18686790353486,36.001653055484695,0.05614014342427254
shandong25,3,120.17084167061716,35.99249902572657,0.055937908589839935
shandong25,4,120.15029108412736,36.07668074092198,0.055558402091264725
shandong25,4,120.2133172661695,35.988576038980426,0.05470364913344383
shandong25,1,120.187601901557,36.04860330242949,0.054596323519945145
shandong25,4,120.18882391755596,36.016008672299186,0.05430905148386955
shandong25,2,120.1880882143404,35.98083408176514,0.054058708250522614
shandong25,4,120.15619576034624,36.031498206769335,0.05403042957186699
shandong25,1,120.18737749443497,36.04857525625012,0.05402270331978798
shandong25,2,120.14816404915906,36.06207890059231,0.05303434655070305
shandong25,0,120.18243577840077,36.04735641414052,0.052936628460884094
shandong25,1,120.18079503657079,36.04854349338797,0.05278385803103447
shandong25,3,120.15840299310216,36.017204338365474,0.052647460252046585
shandong25,4,120.20055286396818,35.99406633253237,0.05208494886755943
shandong25,4,120.17403626537336,36.012908554248995,0.05129392817616463
shandong25,3,120.20805985361034,36.056400038613205,0.05101151391863823
shandong25,4,120.1921833791089,36.03259124621031,0.050311483442783356
shandong25,4,120.21531461083129,35.998748941875206,0.050144486129283905
